Subject,Investment_Amount,Multiplier,Prop_Returned,Returned,Second_Order_Expectation,Fairness,Soc1,Soc2,Trial
150,3,6,0,0,6,5.0,6.0,0.0,3_6__2
150,4,2,0.25,2,8,1.0,1.0,0.0,4_2
150,6,2,0.333333333,4,12,4.0,4.0,0.0,6_2
150,10,2,0.2,4,20,10.0,10.0,2.0,10_2
150,6,6,0.194444444,7,12,15.0,16.0,2.0,6_6
150,5,4,0.2,4,10,8.0,8.0,0.0,5_4
150,6,6,0.305555556,11,12,15.0,16.0,2.0,6_6__2
150,2,6,0,0,4,2.0,2.0,0.0,2_6
150,9,4,0.388888889,14,18,18.0,18.0,8.0,9_4
150,5,4,0.3,6,10,8.0,8.0,0.0,5_4__2
150,1,6,0,0,2,0.0,0.0,0.0,1_6
150,5,2,0.2,2,10,3.0,3.0,0.0,5_2
150,8,6,0.395833333,19,16,20.0,24.0,6.0,8_6
150,10,6,0.4,24,20,28.0,30.0,10.0,10_6
150,4,6,0.083333333,2,8,8.0,9.0,0.0,4_6
150,5,2,0.2,2,10,3.0,3.0,0.0,5_2__2
150,10,2,0.2,4,20,10.0,10.0,2.0,10_2__2
150,8,2,0.375,6,16,7.0,7.0,0.0,8_2
150,8,4,0.40625,13,16,15.0,15.0,6.0,8_4
150,7,2,0.214285714,3,14,6.0,6.0,0.0,7_2
150,6,2,0.166666667,2,12,4.0,4.0,0.0,6_2__2
150,3,2,0,0,6,0.0,0.0,0.0,3_2
150,6,2,0.166666667,2,12,4.0,4.0,0.0,6_2__3
150,3,4,0,0,6,0.0,0.0,0.0,3_4
150,4,4,0.125,2,8,1.0,1.0,0.0,4_4
150,2,4,0,0,4,0.0,0.0,0.0,2_4__3
150,10,6,0.4,24,20,28.0,30.0,10.0,10_6__2
150,7,4,0.392857143,11,14,12.0,12.0,4.0,7_4__2
150,5,6,0.2,6,10,12.0,13.0,0.0,5_6__2
150,6,4,0.291666667,7,12,10.0,10.0,2.0,6_4__3
150,5,2,0.2,2,10,3.0,3.0,0.0,5_2__3
150,9,6,0.407407407,22,18,24.0,26.0,8.0,9_6
150,3,4,0,0,6,0.0,0.0,0.0,3_4__2
150,5,2,0.2,2,10,3.0,3.0,0.0,5_2__4
150,9,2,0.222222222,4,18,9.0,9.0,1.0,9_2
150,6,4,0.291666667,7,12,10.0,10.0,2.0,6_4__4
150,8,4,0.40625,13,16,15.0,15.0,6.0,8_4__2
150,5,4,0.3,6,10,8.0,8.0,0.0,5_4__3
150,5,6,0.3,9,10,12.0,13.0,0.0,5_6__3
150,9,4,0.388888889,14,18,18.0,18.0,8.0,9_4__2
150,5,4,0.3,6,10,8.0,8.0,0.0,5_4__4
150,2,2,0,0,4,0.0,0.0,0.0,2_2
150,3,4,0.083333333,1,6,0.0,0.0,0.0,3_4__3
150,1,4,0,0,2,0.0,0.0,0.0,1_4
150,4,4,0.125,2,8,1.0,1.0,0.0,4_4__2
150,5,4,0.3,6,10,8.0,8.0,0.0,5_4__5
150,4,6,0.208333333,5,8,8.0,9.0,0.0,4_6__2
150,7,6,0.30952381,13,14,18.0,20.0,4.0,7_6
150,5,6,0.2,6,10,12.0,13.0,0.0,5_6__4
150,4,4,0.125,2,8,1.0,1.0,0.0,4_4__3
150,10,6,0.4,24,20,28.0,30.0,10.0,10_6__3
150,4,2,0.125,1,8,1.0,1.0,0.0,4_2__2
150,10,4,0.4,16,20,20.0,20.0,10.0,10_4
150,10,4,0.4,16,20,20.0,20.0,10.0,10_4__2
150,9,4,0.388888889,14,18,18.0,18.0,8.0,9_4__3
150,4,4,0.125,2,8,1.0,1.0,0.0,4_4__4
150,5,4,0.3,6,10,8.0,8.0,0.0,5_4__6
150,4,6,0.208333333,5,8,8.0,9.0,0.0,4_6__3
150,5,4,0.3,6,10,8.0,8.0,0.0,5_4__7
150,10,4,0.4,16,20,20.0,20.0,10.0,10_4__3
150,10,4,0.4,16,20,20.0,20.0,10.0,10_4__4
150,3,4,0.416666667,5,6,0.0,0.0,0.0,3_4__4
150,3,2,0,0,6,0.0,0.0,0.0,3_2__2
150,5,4,0.3,6,10,8.0,8.0,0.0,5_4__8
150,8,4,0.40625,13,16,15.0,15.0,6.0,8_4__3
150,1,2,0,0,2,0.0,0.0,0.0,1_2
150,2,2,0,0,4,0.0,0.0,0.0,2_2__2
150,2,4,0,0,4,0.0,0.0,0.0,2_4__4
150,1,4,0,0,2,0.0,0.0,0.0,1_4__2
151,5,2,0.6,6,10,5.0,6.0,4.0,5_2
151,1,4,0.25,1,2,0.0,0.0,0.0,1_4
151,7,4,0.785714286,22,14,10.0,14.0,13.0,7_4
151,4,6,0.583333333,14,8,12.0,13.0,14.0,4_6
151,5,4,0.5,10,10,8.0,9.0,10.0,5_4
151,5,4,0.3,6,10,8.0,9.0,10.0,5_4__2
151,6,6,0.388888889,14,12,18.0,19.0,20.0,6_6
151,2,4,0.375,3,4,1.0,3.0,2.0,2_4
151,7,2,0.428571429,6,14,7.0,8.0,6.0,7_2
151,6,2,0.333333333,4,12,6.0,7.0,5.0,6_2
151,4,2,0.125,1,8,4.0,5.0,3.0,4_2
151,5,4,0.4,8,10,8.0,9.0,10.0,5_4__3
151,10,6,0.5,30,20,30.0,30.0,30.0,10_6
151,2,6,0.166666667,2,4,6.0,7.0,8.0,2_6
151,10,2,0.5,10,20,10.0,10.0,8.0,10_2
151,8,4,0.59375,19,16,15.0,17.0,16.0,8_4
151,7,4,0.392857143,11,14,10.0,14.0,13.0,7_4__2
151,1,4,0,0,2,0.0,0.0,0.0,1_4__2
151,10,4,0.5,20,20,20.0,20.0,20.0,10_4
151,4,4,0.375,6,8,8.0,7.0,5.0,4_4
151,4,4,0.375,6,8,8.0,7.0,5.0,4_4__2
151,8,6,0.395833333,19,16,20.0,21.0,22.0,8_6
151,1,6,0,0,2,3.0,2.0,2.0,1_6
151,6,4,0.416666667,10,12,10.0,11.0,12.0,6_4
151,4,4,0.375,6,8,8.0,7.0,5.0,4_4__3
151,4,6,0.291666667,7,8,12.0,13.0,14.0,4_6__2
151,3,4,0.333333333,4,6,7.0,6.0,6.0,3_4
151,10,2,0.5,10,20,10.0,10.0,8.0,10_2__2
151,5,6,0.4,12,10,15.0,16.0,17.0,5_6
151,1,2,0,0,2,1.0,2.0,1.0,1_2
151,9,4,0.388888889,14,18,18.0,18.0,18.0,9_4
151,2,2,0,0,4,2.0,3.0,1.0,2_2
151,5,2,0.3,3,10,5.0,6.0,4.0,5_2__2
151,2,4,0.125,1,4,1.0,3.0,2.0,2_4__2
151,5,4,0.3,6,10,8.0,9.0,10.0,5_4__4
151,5,6,0.4,12,10,15.0,16.0,17.0,5_6__2
151,5,4,0.4,8,10,8.0,9.0,10.0,5_4__5
151,3,4,0.083333333,1,6,7.0,6.0,6.0,3_4__2
151,5,2,0.2,2,10,5.0,6.0,4.0,5_2__3
151,9,2,0.388888889,7,18,9.0,9.0,8.0,9_2
151,4,4,0.375,6,8,8.0,7.0,5.0,4_4__4
151,6,4,0.416666667,10,12,10.0,11.0,12.0,6_4__2
151,9,6,0.5,27,18,22.0,23.0,22.0,9_6
151,5,6,0.4,12,10,15.0,16.0,17.0,5_6__3
151,6,4,0.416666667,10,12,10.0,11.0,12.0,6_4__3
151,6,4,0.583333333,14,12,10.0,11.0,12.0,6_4__4
151,4,6,0.416666667,10,8,12.0,13.0,14.0,4_6__3
151,10,6,0.5,30,20,30.0,30.0,30.0,10_6__2
151,10,6,0.5,30,20,30.0,30.0,30.0,10_6__3
151,2,2,0,0,4,2.0,3.0,1.0,2_2__2
151,3,4,0.166666667,2,6,7.0,6.0,6.0,3_4__3
151,2,4,0,0,4,1.0,3.0,2.0,2_4__3
151,2,4,0,0,4,1.0,3.0,2.0,2_4__4
151,3,6,0.388888889,7,6,8.0,9.0,10.0,3_6
151,3,6,0.277777778,5,6,8.0,9.0,10.0,3_6__2
151,3,2,0,0,6,3.0,4.0,2.0,3_2
151,6,2,0.166666667,2,12,6.0,7.0,5.0,6_2__2
151,3,4,0.333333333,4,6,7.0,6.0,6.0,3_4__4
151,10,4,0.5,20,20,20.0,20.0,20.0,10_4__2
151,4,2,0.125,1,8,4.0,5.0,3.0,4_2__2
151,8,2,0.375,6,16,8.0,8.0,7.0,8_2
151,8,4,0.40625,13,16,15.0,17.0,16.0,8_4__2
151,5,4,0.4,8,10,8.0,9.0,10.0,5_4__6
151,9,4,0.5,18,18,18.0,18.0,18.0,9_4__2
151,7,6,0.404761905,17,14,18.0,16.0,20.0,7_6
151,5,6,0.4,12,10,15.0,16.0,17.0,5_6__4
151,5,4,0.4,8,10,8.0,9.0,10.0,5_4__7
151,6,6,0.388888889,14,12,18.0,19.0,20.0,6_6__2
151,5,2,0.3,3,10,5.0,6.0,4.0,5_2__4
151,10,4,0.5,20,20,20.0,20.0,20.0,10_4__3
151,5,4,0.4,8,10,8.0,9.0,10.0,5_4__8
151,9,4,0.388888889,14,18,18.0,18.0,18.0,9_4__3
151,6,2,0.416666667,5,12,6.0,7.0,5.0,6_2__3
151,10,4,0.5,20,20,20.0,20.0,20.0,10_4__4
151,8,4,0.40625,13,16,15.0,17.0,16.0,8_4__3
151,3,2,0,0,6,3.0,4.0,2.0,3_2__2
152,2,2,0.25,1,5,2.0,1.0,0.0,2_2
152,2,4,0.125,1,5,4.0,3.0,2.0,2_4
152,10,6,0.5,30,30,30.0,27.0,20.0,10_6
152,5,6,0.3,9,15,15.0,13.0,10.0,5_6
152,10,2,0.9,18,30,10.0,8.0,6.0,10_2
152,6,4,0.416666667,10,17,12.0,6.0,10.0,6_4
152,5,4,0.5,10,15,10.0,5.0,8.0,5_4
152,5,4,0.5,10,15,10.0,5.0,8.0,5_4__2
152,6,2,0.416666667,5,17,6.0,4.0,3.0,6_2
152,8,2,0.625,10,22,8.0,6.0,4.0,8_2
152,2,6,0.333333333,4,5,6.0,5.0,4.0,2_6
152,10,4,0.6,24,30,20.0,10.0,15.0,10_4
152,1,2,0.5,1,3,1.0,0.0,0.0,1_2
152,4,4,0.375,6,10,8.0,4.0,6.0,4_4
152,6,4,0.416666667,10,17,12.0,6.0,10.0,6_4__2
152,4,4,0.375,6,10,8.0,4.0,6.0,4_4__2
152,2,4,0.25,2,5,4.0,3.0,2.0,2_4__2
152,5,4,0.4,8,15,10.0,5.0,8.0,5_4__3
152,4,2,0.125,1,10,4.0,3.0,2.0,4_2
152,8,4,0.40625,13,22,16.0,8.0,14.0,8_4
152,5,6,0.3,9,15,15.0,13.0,10.0,5_6__2
152,4,4,0.375,6,10,8.0,4.0,6.0,4_4__3
152,2,4,0.125,1,5,4.0,3.0,2.0,2_4__3
152,9,4,0.388888889,14,25,18.0,9.0,13.0,9_4
152,6,6,0.388888889,14,17,18.0,14.0,12.0,6_6
152,5,2,0.5,5,15,5.0,3.0,2.0,5_2
152,8,4,0.40625,13,22,16.0,8.0,14.0,8_4__2
152,8,6,0.395833333,19,22,24.0,18.0,16.0,8_6
152,6,4,0.416666667,10,17,12.0,6.0,10.0,6_4__3
152,10,6,0.4,24,30,30.0,27.0,20.0,10_6__2
152,3,2,0.333333333,2,7,3.0,2.0,1.0,3_2
152,5,4,0.4,8,15,10.0,5.0,8.0,5_4__4
152,10,4,0.5,20,30,20.0,10.0,15.0,10_4__2
152,6,4,0.416666667,10,17,12.0,6.0,10.0,6_4__4
152,2,2,0.25,1,5,2.0,1.0,0.0,2_2__2
152,4,6,0.416666667,10,10,12.0,10.0,8.0,4_6
152,10,4,0.5,20,30,20.0,10.0,15.0,10_4__3
152,5,4,0.4,8,15,10.0,5.0,8.0,5_4__5
152,3,4,0.333333333,4,7,6.0,4.0,6.0,3_4
152,5,6,0.3,9,15,15.0,13.0,10.0,5_6__3
152,7,4,0.5,14,20,14.0,7.0,11.0,7_4
152,6,6,0.388888889,14,17,18.0,14.0,12.0,6_6__2
152,10,4,0.6,24,30,20.0,10.0,15.0,10_4__4
152,5,4,0.4,8,15,10.0,5.0,8.0,5_4__6
152,7,2,0.428571429,6,20,7.0,4.0,4.0,7_2
152,3,4,0.333333333,4,7,6.0,4.0,6.0,3_4__2
152,9,6,0.407407407,22,25,27.0,23.0,18.0,9_6
152,3,2,0.166666667,1,7,3.0,2.0,1.0,3_2__2
152,8,4,0.5,16,22,16.0,8.0,14.0,8_4__3
152,3,6,0.277777778,5,7,9.0,7.0,6.0,3_6
152,6,2,0.333333333,4,17,6.0,4.0,3.0,6_2__2
152,4,6,0.416666667,10,10,12.0,10.0,8.0,4_6__2
152,1,4,0.25,1,3,2.0,1.0,1.0,1_4
152,5,2,0.4,4,15,5.0,3.0,2.0,5_2__2
152,5,2,0.5,5,15,5.0,3.0,2.0,5_2__3
152,9,4,0.388888889,14,25,18.0,9.0,13.0,9_4__2
152,7,4,0.392857143,11,20,14.0,7.0,11.0,7_4__2
152,5,4,0.3,6,15,10.0,5.0,8.0,5_4__7
152,2,4,0.375,3,5,4.0,3.0,2.0,2_4__4
152,1,6,0.166666667,1,3,3.0,2.0,2.0,1_6
152,4,2,0.5,4,10,4.0,3.0,2.0,4_2__2
152,6,2,0.5,6,17,6.0,4.0,3.0,6_2__3
152,5,6,0.4,12,15,15.0,13.0,10.0,5_6__4
152,3,6,0.388888889,7,7,9.0,7.0,6.0,3_6__2
152,1,4,0,0,3,2.0,1.0,1.0,1_4__2
152,10,2,0.6,12,30,10.0,8.0,6.0,10_2__2
152,3,4,0.333333333,4,7,6.0,4.0,6.0,3_4__3
152,9,4,0.388888889,14,25,18.0,9.0,13.0,9_4__3
152,4,4,0.3125,5,10,8.0,4.0,6.0,4_4__4
152,5,2,0.5,5,15,5.0,3.0,2.0,5_2__4
152,10,6,0.4,24,30,30.0,27.0,20.0,10_6__3
152,3,4,0.333333333,4,7,6.0,4.0,6.0,3_4__4
152,4,6,0.291666667,7,10,12.0,10.0,8.0,4_6__3
152,5,4,0.3,6,15,10.0,5.0,8.0,5_4__8
152,9,2,0.388888889,7,25,9.0,7.0,5.0,9_2
152,7,6,0.404761905,17,20,21.0,16.0,14.0,7_6
153,4,2,0.125,1,4,1.0,1.0,0.0,4_2
153,6,2,0.166666667,2,8,4.0,3.0,2.0,6_2
153,5,4,0.3,6,6,7.0,6.0,5.0,5_4
153,4,4,0.3125,5,4,5.0,4.0,3.0,4_4
153,10,6,0.4,24,20,30.0,27.0,25.0,10_6
153,3,4,0.333333333,4,2,2.0,2.0,1.0,3_4
153,2,4,0.25,2,0,0.0,0.0,0.0,2_4
153,9,6,0.5,27,18,26.0,24.0,22.0,9_6
153,6,4,0.291666667,7,8,10.0,8.0,7.0,6_4
153,1,4,0,0,0,0.0,0.0,0.0,1_4
153,7,4,0.392857143,11,11,12.0,10.0,10.0,7_4
153,3,6,0.277777778,5,2,5.0,3.0,2.0,3_6
153,4,4,0.3125,5,4,5.0,4.0,3.0,4_4__2
153,2,6,0.333333333,4,0,2.0,1.0,0.0,2_6
153,9,4,0.388888889,14,16,18.0,17.0,16.0,9_4
153,8,4,0.3125,10,14,15.0,14.0,12.0,8_4
153,8,2,0.1875,3,15,7.0,5.0,5.0,8_2
153,5,4,0.3,6,6,7.0,6.0,5.0,5_4__2
153,5,2,0.2,2,6,2.0,1.0,1.0,5_2
153,5,6,0.5,15,6,12.0,10.0,8.0,5_6
153,6,4,0.291666667,7,8,10.0,8.0,7.0,6_4__2
153,5,4,0.5,10,6,7.0,6.0,5.0,5_4__3
153,8,4,0.40625,13,14,15.0,14.0,12.0,8_4__2
153,1,4,0,0,0,0.0,0.0,0.0,1_4__2
153,7,2,0.285714286,4,11,5.0,4.0,3.0,7_2
153,5,4,0.6,12,6,7.0,6.0,5.0,5_4__4
153,4,4,0.5,8,4,5.0,4.0,3.0,4_4__3
153,3,6,0,0,2,5.0,3.0,2.0,3_6__2
153,2,2,0,0,0,0.0,0.0,0.0,2_2
153,5,2,0.5,5,6,2.0,1.0,1.0,5_2__2
153,10,4,0.5,20,18,20.0,20.0,17.0,10_4
153,6,2,0.416666667,5,8,4.0,3.0,2.0,6_2__2
153,2,2,0,0,0,0.0,0.0,0.0,2_2__2
153,5,4,0.4,8,6,7.0,6.0,5.0,5_4__5
153,1,2,0,0,0,0.0,0.0,0.0,1_2
153,6,6,0.388888889,14,8,16.0,14.0,13.0,6_6
153,1,6,0.166666667,1,0,0.0,0.0,0.0,1_6
153,3,4,0.166666667,2,2,2.0,2.0,1.0,3_4__2
153,4,2,0.125,1,4,1.0,1.0,0.0,4_2__2
153,5,4,0.5,10,6,7.0,6.0,5.0,5_4__6
153,3,4,0.083333333,1,2,2.0,2.0,1.0,3_4__3
153,6,6,0.388888889,14,8,16.0,14.0,13.0,6_6__2
153,6,4,0.416666667,10,8,10.0,8.0,7.0,6_4__3
153,9,4,0.5,18,16,18.0,17.0,16.0,9_4__2
153,4,6,0.416666667,10,4,9.0,7.0,6.0,4_6
153,5,2,0.2,2,6,2.0,1.0,1.0,5_2__3
153,9,4,0.388888889,14,16,18.0,17.0,16.0,9_4__3
153,5,4,0.5,10,6,7.0,6.0,5.0,5_4__7
153,2,4,0,0,0,0.0,0.0,0.0,2_4__2
153,8,6,0.395833333,19,15,23.0,20.0,20.0,8_6
153,5,6,0.4,12,6,12.0,10.0,8.0,5_6__2
153,3,2,0,0,2,0.0,0.0,0.0,3_2
153,3,4,0.333333333,4,2,2.0,2.0,1.0,3_4__4
153,10,4,0.5,20,18,20.0,20.0,17.0,10_4__2
153,6,4,0.416666667,10,8,10.0,8.0,7.0,6_4__4
153,5,4,0.3,6,6,7.0,6.0,5.0,5_4__8
153,2,4,0,0,0,0.0,0.0,0.0,2_4__3
153,8,4,0.40625,13,14,15.0,14.0,12.0,8_4__3
153,7,6,0.404761905,17,11,19.0,17.0,16.0,7_6
153,5,6,0.3,9,6,12.0,10.0,8.0,5_6__3
153,9,2,0.388888889,7,18,8.0,7.0,6.0,9_2
153,10,2,0.5,10,20,10.0,9.0,8.0,10_2
153,10,4,0.5,20,18,20.0,20.0,17.0,10_4__3
153,7,4,0.392857143,11,11,12.0,10.0,10.0,7_4__2
153,10,2,0.5,10,20,10.0,9.0,8.0,10_2__2
153,3,2,0,0,2,0.0,0.0,0.0,3_2__2
153,10,6,0.4,24,20,30.0,27.0,25.0,10_6__2
153,10,4,0.5,20,18,20.0,20.0,17.0,10_4__4
153,6,2,0.333333333,4,8,4.0,3.0,2.0,6_2__3
153,5,2,0.2,2,6,2.0,1.0,1.0,5_2__4
153,5,6,0.5,15,6,12.0,10.0,8.0,5_6__4
153,2,4,0,0,0,0.0,0.0,0.0,2_4__4
153,10,6,0.5,30,20,30.0,27.0,25.0,10_6__3
153,4,6,0.291666667,7,4,9.0,7.0,6.0,4_6__2
153,4,6,0.291666667,7,4,9.0,7.0,6.0,4_6__3
153,4,4,0.1875,3,4,5.0,4.0,3.0,4_4__4
154,4,6,0.208333333,5,5,9.0,5.0,4.0,4_6
154,8,4,0.5,16,14,16.0,15.0,12.0,8_4
154,6,2,0.5,6,10,6.0,5.0,3.0,6_2
154,3,4,0.333333333,4,4,4.0,3.0,2.0,3_4
154,3,4,0.416666667,5,4,4.0,3.0,2.0,3_4__2
154,2,6,0.166666667,2,3,2.0,1.0,0.0,2_6
154,6,4,0.416666667,10,10,12.0,9.0,8.0,6_4
154,5,2,0.6,6,7,5.0,5.0,2.0,5_2
154,4,2,0.625,5,5,4.0,4.0,1.0,4_2
154,10,6,0.3,18,18,30.0,20.0,18.0,10_6
154,4,6,0.416666667,10,5,9.0,5.0,4.0,4_6__2
154,5,2,0.5,5,7,5.0,5.0,2.0,5_2__2
154,5,4,0.4,8,7,10.0,7.0,5.0,5_4
154,9,6,0.407407407,22,16,26.0,18.0,15.0,9_6
154,6,4,0.291666667,7,10,12.0,9.0,8.0,6_4__2
154,4,4,0.375,6,5,6.0,5.0,4.0,4_4
154,3,4,0.416666667,5,4,4.0,3.0,2.0,3_4__3
154,4,4,0.375,6,5,6.0,5.0,4.0,4_4__2
154,7,2,0.571428571,8,12,7.0,6.0,4.0,7_2
154,10,2,0.6,12,18,10.0,10.0,8.0,10_2
154,5,6,0.3,9,7,12.0,7.0,5.0,5_6
154,5,6,0.4,12,7,12.0,7.0,5.0,5_6__2
154,6,6,0.305555556,11,10,16.0,9.0,8.0,6_6
154,8,4,0.40625,13,14,16.0,15.0,12.0,8_4__2
154,4,4,0.375,6,5,6.0,5.0,4.0,4_4__3
154,9,4,0.388888889,14,16,18.0,18.0,15.0,9_4
154,10,4,0.4,16,18,20.0,20.0,18.0,10_4
154,6,2,0.583333333,7,10,6.0,5.0,3.0,6_2__2
154,5,2,0.6,6,7,5.0,5.0,2.0,5_2__3
154,2,2,0.5,2,3,2.0,2.0,0.0,2_2
154,1,2,0,0,2,1.0,1.0,0.0,1_2
154,10,6,0.2,12,18,30.0,20.0,18.0,10_6__2
154,5,4,0.3,6,7,10.0,7.0,5.0,5_4__2
154,6,6,0.305555556,11,10,16.0,9.0,8.0,6_6__2
154,4,4,0.3125,5,5,6.0,5.0,4.0,4_4__4
154,5,6,0.3,9,7,12.0,7.0,5.0,5_6__3
154,7,6,0.30952381,13,12,20.0,12.0,10.0,7_6
154,9,4,0.5,18,16,18.0,18.0,15.0,9_4__2
154,10,4,0.4,16,18,20.0,20.0,18.0,10_4__2
154,6,4,0.416666667,10,10,12.0,9.0,8.0,6_4__3
154,1,6,0.166666667,1,2,1.0,0.0,0.0,1_6
154,6,4,0.416666667,10,10,12.0,9.0,8.0,6_4__4
154,3,2,0.666666667,4,4,3.0,3.0,0.0,3_2
154,2,4,0.375,3,3,2.0,1.0,0.0,2_4
154,10,4,0.3,12,18,20.0,20.0,18.0,10_4__3
154,5,4,0.4,8,7,10.0,7.0,5.0,5_4__3
154,2,2,0.5,2,3,2.0,2.0,0.0,2_2__2
154,9,4,0.305555556,11,16,18.0,18.0,15.0,9_4__3
154,5,4,0.4,8,7,10.0,7.0,5.0,5_4__4
154,10,2,0.6,12,18,10.0,10.0,8.0,10_2__2
154,6,2,0.166666667,2,10,6.0,5.0,3.0,6_2__3
154,5,6,0.3,9,7,12.0,7.0,5.0,5_6__4
154,8,6,0.291666667,14,14,25.0,15.0,12.0,8_6
154,8,4,0.3125,10,14,16.0,15.0,12.0,8_4__3
154,5,4,0.3,6,7,10.0,7.0,5.0,5_4__5
154,3,6,0.277777778,5,4,5.0,3.0,2.0,3_6
154,3,4,0.5,6,4,4.0,3.0,2.0,3_4__4
154,1,4,0.25,1,2,1.0,0.0,0.0,1_4
154,4,2,0.625,5,5,4.0,4.0,1.0,4_2__2
154,8,2,0.625,10,14,8.0,7.0,5.0,8_2
154,5,4,0.4,8,7,10.0,7.0,5.0,5_4__6
154,4,6,0.291666667,7,5,9.0,5.0,4.0,4_6__3
154,7,4,0.392857143,11,12,14.0,12.0,10.0,7_4
154,5,4,0.4,8,7,10.0,7.0,5.0,5_4__7
154,2,4,0.25,2,3,2.0,1.0,0.0,2_4__2
154,10,6,0.2,12,18,30.0,20.0,18.0,10_6__3
154,10,4,0.3,12,18,20.0,20.0,18.0,10_4__4
154,2,4,0.125,1,3,2.0,1.0,0.0,2_4__3
154,5,4,0.3,6,7,10.0,7.0,5.0,5_4__8
154,3,6,0.277777778,5,4,5.0,3.0,2.0,3_6__2
154,3,2,0.333333333,2,4,3.0,3.0,0.0,3_2__2
154,5,2,0.6,6,7,5.0,5.0,2.0,5_2__4
154,7,4,0.285714286,8,12,14.0,12.0,10.0,7_4__2
154,9,2,0.5,9,16,9.0,8.0,6.0,9_2
154,2,4,0,0,3,2.0,1.0,0.0,2_4__4
154,1,4,0,0,2,1.0,0.0,0.0,1_4__2
156,4,6,0.208333333,5,8,11.0,11.0,5.0,4_6
156,9,6,0.296296296,16,18,26.0,26.0,17.0,9_6
156,5,2,0.2,2,10,3.0,3.0,3.0,5_2
156,4,6,0.291666667,7,8,11.0,11.0,5.0,4_6__2
156,5,4,0.3,6,10,8.0,8.0,8.0,5_4
156,4,2,0.125,1,8,1.0,1.0,1.0,4_2
156,1,6,0,0,2,0.0,0.0,0.0,1_6
156,10,4,0.5,20,20,20.0,20.0,20.0,10_4
156,6,4,0.416666667,10,12,1.0,10.0,10.0,6_4
156,3,4,0.083333333,1,6,2.0,2.0,2.0,3_4
156,5,2,0.2,2,10,3.0,3.0,3.0,5_2__2
156,7,6,0.30952381,13,14,19.0,19.0,12.0,7_6
156,9,2,0.388888889,7,18,8.0,8.0,8.0,9_2
156,9,4,0.388888889,14,18,17.0,17.0,17.0,9_4
156,9,4,0.388888889,14,18,17.0,17.0,17.0,9_4__2
156,3,6,0.111111111,2,6,5.0,5.0,2.0,3_6
156,8,2,0.375,6,16,7.0,7.0,7.0,8_2
156,3,2,0,0,6,0.0,0.0,0.0,3_2
156,4,4,0.3125,5,8,5.0,5.0,5.0,4_4
156,3,4,0.083333333,1,6,2.0,2.0,2.0,3_4__2
156,1,4,0,0,2,0.0,0.0,0.0,1_4
156,3,2,0,0,6,0.0,0.0,0.0,3_2__2
156,10,4,0.5,20,20,20.0,20.0,20.0,10_4__2
156,7,4,0.392857143,11,14,12.0,12.0,12.0,7_4
156,2,4,0,0,4,0.0,0.0,0.0,2_4
156,5,4,0.3,6,10,8.0,8.0,8.0,5_4__2
156,7,2,0.285714286,4,14,5.0,5.0,5.0,7_2
156,10,4,0.5,20,20,20.0,20.0,20.0,10_4__3
156,4,6,0.208333333,5,8,11.0,11.0,5.0,4_6__3
156,10,2,0.5,10,20,10.0,10.0,10.0,10_2
156,6,4,0.416666667,10,12,1.0,10.0,10.0,6_4__2
156,3,4,0.083333333,1,6,2.0,2.0,2.0,3_4__3
156,5,4,0.3,6,10,8.0,8.0,8.0,5_4__3
156,8,4,0.40625,13,16,15.0,15.0,15.0,8_4
156,6,6,0.305555556,11,12,16.0,16.0,10.0,6_6
156,6,2,0.333333333,4,12,4.0,4.0,4.0,6_2
156,4,4,0.3125,5,8,5.0,5.0,5.0,4_4__2
156,10,2,0.5,10,20,10.0,10.0,10.0,10_2__2
156,5,6,0.2,6,10,12.0,12.0,8.0,5_6
156,7,4,0.392857143,11,14,12.0,12.0,12.0,7_4__2
156,2,6,0,0,4,2.0,2.0,0.0,2_6
156,10,4,0.5,20,20,20.0,20.0,20.0,10_4__4
156,3,6,0.111111111,2,6,5.0,5.0,2.0,3_6__2
156,2,2,0,0,4,0.0,0.0,0.0,2_2
156,2,4,0,0,4,0.0,0.0,0.0,2_4__2
156,1,2,0,0,2,0.0,0.0,0.0,1_2
156,5,6,0.2,6,10,12.0,12.0,8.0,5_6__2
156,4,4,0.1875,3,8,5.0,5.0,5.0,4_4__3
156,2,2,0,0,4,0.0,0.0,0.0,2_2__2
156,4,4,0.1875,3,8,5.0,5.0,5.0,4_4__4
156,10,6,0.2,12,20,30.0,30.0,20.0,10_6
156,1,4,0,0,2,0.0,0.0,0.0,1_4__2
156,5,4,0.3,6,10,8.0,8.0,8.0,5_4__4
156,6,4,0.291666667,7,12,1.0,10.0,10.0,6_4__3
156,8,6,0.291666667,14,16,23.0,23.0,15.0,8_6
156,6,2,0.333333333,4,12,4.0,4.0,4.0,6_2__2
156,6,6,0.194444444,7,12,16.0,16.0,10.0,6_6__2
156,10,6,0.3,18,20,30.0,30.0,20.0,10_6__2
156,6,4,0.291666667,7,12,1.0,10.0,10.0,6_4__4
156,6,2,0.333333333,4,12,4.0,4.0,4.0,6_2__3
156,9,4,0.388888889,14,18,17.0,17.0,17.0,9_4__3
156,5,4,0.3,6,10,8.0,8.0,8.0,5_4__5
156,2,4,0,0,4,0.0,0.0,0.0,2_4__3
156,3,4,0.166666667,2,6,2.0,2.0,2.0,3_4__4
156,8,4,0.3125,10,16,15.0,15.0,15.0,8_4__2
